Timestamp;w_time;w_yaw
2127087;9916;4.078666E+003
2128087;9917;4.081353E+003
2129116;9918;4.084074E+003
2130086;9919;4.086813E+003
2131086;9920;4.089546E+003
2132091;9921;4.092414E+003
2133090;9922;4.095253E+003
2134087;9923;4.098141E+003
2135088;9924;4.101169E+003
2136087;9925;4.104270E+003
2137088;9926;4.107401E+003
2138085;9927;4.110559E+003
2139085;9928;4.113761E+003
2140105;9929;4.116847E+003
2141084;9930;4.119927E+003
2142086;9931;4.122952E+003
2143091;9932;4.125938E+003
2144091;9933;4.128940E+003
2145088;9934;4.131947E+003
2146091;9935;4.134888E+003
2147088;9936;4.137802E+003
2148088;9937;4.140707E+003
2149085;9938;4.143588E+003
2150085;9939;4.146413E+003
2151106;9940;4.149176E+003
2152085;9941;4.152033E+003
2153086;9942;4.154930E+003
2154091;9943;4.157764E+003
2155091;9944;4.160620E+003
2156091;9945;4.163359E+003
2157091;9946;4.166083E+003
2158089;9947;4.168833E+003
2159088;9948;4.171587E+003
2160085;9949;4.174306E+003
2161085;9950;4.177000E+003
2162106;9951;4.179682E+003
2163085;9952;4.182323E+003
2164085;9953;4.184964E+003
2165090;9954;4.187578E+003
2166093;9955;4.190148E+003
2167088;9956;4.192816E+003
2168087;9957;4.195422E+003
2169092;9958;4.197888E+003
2170092;9959;4.200418E+003
2171088;9960;4.202901E+003
2172088;9961;4.205343E+003
2173101;9962;4.207709E+003
2174088;9963;4.210052E+003
2175088;9964;4.212374E+003
2176087;9965;4.214588E+003
2177087;9966;4.216801E+003
2178092;9967;4.218864E+003
2179092;9968;4.220857E+003
2180088;9969;4.222799E+003
2181087;9970;4.224736E+003
2182084;9971;4.226662E+003
2183092;9972;4.228453E+003
2184104;9973;4.230231E+003
2185092;9974;4.231996E+003
2186085;9975;4.233707E+003
2187090;9976;4.235329E+003
2188090;9977;4.236917E+003
2189086;9978;4.238458E+003
2190086;9979;4.239769E+003
2191091;9980;4.241020E+003
2192091;9981;4.242027E+003
2193087;9982;4.243065E+003
2194086;9983;4.243941E+003
2195102;9984;4.244653E+003
2196092;9985;4.245195E+003
2197092;9986;4.245664E+003
2198088;9987;4.246059E+003
2199088;9988;4.246249E+003
2200084;9989;4.246362E+003
2201085;9990;4.246379E+003
2202090;9991;4.246302E+003
2203091;9992;4.246098E+003
2204088;9993;4.245838E+003
2205088;9994;4.245501E+003
2206102;9995;4.245057E+003
2207090;9996;4.244458E+003
2208091;9997;4.243929E+003
2209087;9998;4.243154E+003
2210088;9999;4.242260E+003
2211085;10000;4.241488E+003
2212085;10001;4.240527E+003
2213090;10002;4.239409E+003
2214091;10003;4.238375E+003
2215088;10004;4.237337E+003
2216091;10005;4.236234E+003
2217107;10006;4.235093E+003
2218086;10007;4.233941E+003
2219087;10008;4.232765E+003
2220084;10009;4.231615E+003
2221084;10010;4.230433E+003
2222090;10011;4.229251E+003
2223091;10012;4.227986E+003
2224088;10013;4.226808E+003
2225088;10014;4.225615E+003
2226088;10015;4.224472E+003
2227088;10016;4.223252E+003
2228107;10017;4.222028E+003
2229086;10018;4.220897E+003
2230088;10019;4.219664E+003
2231092;10020;4.218409E+003
2232091;10021;4.217139E+003
2233087;10022;4.215954E+003
2234086;10023;4.214678E+003
2235091;10024;4.213360E+003
2236085;10025;4.212035E+003
2237090;10026;4.210744E+003
2238089;10027;4.209357E+003
2239106;10028;4.207927E+003
2240084;10029;4.206589E+003
2241084;10030;4.205154E+003
2242089;10031;4.203610E+003
2243088;10032;4.202142E+003
2244084;10033;4.200631E+003
2245084;10034;4.199077E+003
2246092;10035;4.197524E+003
2247092;10036;4.195947E+003
2248088;10037;4.194347E+003
2249087;10038;4.192752E+003
2250102;10039;4.191167E+003
2251089;10040;4.189628E+003
2252086;10041;4.188133E+003
2253086;10042;4.186661E+003
2254091;10043;4.185101E+003
2255091;10044;4.183722E+003
2256090;10045;4.182336E+003
2257089;10046;4.181075E+003
2258085;10047;4.179753E+003
2259085;10048;4.178488E+003
2260090;10049;4.177247E+003
2261099;10050;4.176060E+003
2262087;10051;4.174840E+003
2263087;10052;4.173642E+003
2264092;10053;4.172403E+003
2265092;10054;4.171225E+003
2266086;10055;4.170053E+003
2267092;10056;4.168875E+003
2268092;10057;4.167705E+003
2269089;10058;4.166483E+003
2270090;10059;4.165271E+003
2271086;10060;4.164067E+003
2272106;10061;4.162879E+003
2273086;10062;4.161584E+003
2274086;10063;4.160312E+003
2275092;10064;4.159014E+003
2276086;10065;4.157656E+003
2277092;10066;4.156355E+003
2278092;10067;4.154957E+003
2279089;10068;4.153478E+003
2280090;10069;4.152039E+003
2281086;10070;4.150534E+003
2282102;10071;4.148928E+003
2283090;10072;4.147268E+003
2284091;10073;4.145590E+003
2285087;10074;4.143869E+003
2286091;10075;4.142089E+003
2287088;10076;4.140163E+003
2288088;10077;4.138130E+003
2289085;10078;4.136132E+003
2290085;10079;4.133962E+003
2291090;10080;4.131655E+003
2292091;10081;4.129354E+003
2293104;10082;4.126992E+003
2294092;10083;4.124474E+003
2295084;10084;4.121795E+003
2296092;10085;4.119090E+003
2297090;10086;4.116181E+003
2298086;10087;4.113265E+003
2299086;10088;4.110169E+003
2300091;10089;4.106984E+003
2301090;10090;4.103750E+003
2302087;10091;4.100337E+003
2303087;10092;4.096911E+003
2304105;10093;4.093414E+003
2305092;10094;4.089779E+003
2306086;10095;4.086058E+003
2307091;10096;4.082144E+003
2308091;10097;4.078227E+003
2309087;10098;4.074177E+003
2310087;10099;4.070061E+003
2311092;10100;4.065784E+003
2312091;10101;4.061439E+003
2313087;10102;4.057011E+003
2314087;10103;4.052493E+003
2315104;10104;4.047947E+003
2316085;10105;4.043290E+003
2317085;10106;4.038608E+003
2318091;10107;4.033828E+003
2319090;10108;4.028925E+003
2320086;10109;4.023938E+003
2321086;10110;4.018831E+003
2322091;10111;4.013668E+003
2323091;10112;4.008418E+003
2324087;10113;4.003173E+003
2325087;10114;3.997913E+003
2326106;10115;3.992578E+003
2327085;10116;3.987158E+003
2328085;10117;3.981688E+003
2329090;10118;3.976278E+003
2330089;10119;3.970825E+003
2331086;10120;3.965410E+003
2332086;10121;3.960142E+003
2333092;10122;3.954841E+003
2334093;10123;3.949672E+003
2335090;10124;3.944575E+003
2336093;10125;3.939517E+003
2337104;10126;3.934633E+003
2338092;10127;3.929907E+003
2339093;10128;3.925262E+003
2340090;10129;3.920678E+003
2341090;10130;3.916248E+003
2342087;10131;3.912004E+003
2343087;10132;3.907800E+003
2344084;10133;3.903780E+003
2345084;10134;3.899827E+003
2346093;10135;3.895989E+003
2347084;10136;3.892328E+003
2348105;10137;3.888806E+003
2349085;10138;3.885562E+003
2350086;10139;3.882386E+003
2351091;10140;3.879441E+003
2352092;10141;3.876767E+003
2353088;10142;3.874209E+003
2354088;10143;3.871905E+003
2355085;10144;3.869745E+003
2356088;10145;3.867773E+003
2357085;10146;3.866031E+003
2358110;10147;3.864433E+003
2359106;10148;3.863113E+003
2360085;10149;3.861954E+003
2361086;10150;3.861005E+003
2362090;10151;3.860238E+003
2363089;10152;3.859706E+003
2364085;10153;3.859453E+003
2365109;10154;3.859381E+003
2366087;10155;3.859679E+003
2367087;10156;3.860105E+003
2368092;10157;3.860677E+003
2369116;10158;3.861530E+003
2370106;10159;3.862510E+003
2371084;10160;3.863713E+003
2372084;10161;3.865034E+003
2373089;10162;3.866520E+003
2374089;10163;3.868165E+003
2375085;10164;3.869962E+003
2376087;10165;3.871994E+003
2377092;10166;3.873998E+003
2378091;10167;3.876133E+003
2379087;10168;3.878363E+003
2380112;10169;3.880663E+003
2381103;10170;3.883010E+003
2382090;10171;3.885460E+003
2383090;10172;3.887964E+003
2384086;10173;3.890585E+003
2385086;10174;3.893377E+003
2386085;10175;3.896198E+003
2387085;10176;3.899063E+003
2388089;10177;3.902029E+003
2389089;10178;3.905032E+003
2390086;10179;3.908078E+003
2391110;10180;3.911085E+003
2392100;10181;3.914166E+003
2393087;10182;3.917224E+003
2394087;10183;3.920237E+003
2395092;10184;3.923317E+003
2396086;10185;3.926315E+003
2397091;10186;3.929354E+003
2398092;10187;3.932254E+003
2399089;10188;3.935151E+003
2400089;10189;3.938069E+003
2401086;10190;3.940897E+003
2402087;10191;3.943696E+003
2403157;10192;3.946431E+003
2404088;10193;3.949160E+003
2405089;10194;3.951847E+003
2406089;10195;3.954524E+003
2407089;10196;3.957169E+003
2408086;10197;3.959653E+003
2409086;10198;3.962219E+003
2410092;10199;3.964717E+003
2411092;10200;3.967106E+003
2412089;10201;3.969526E+003
2413089;10202;3.971843E+003
2414147;10203;3.974131E+003
2415092;10204;3.976336E+003
2416087;10205;3.978483E+003
2417093;10206;3.980650E+003
2418093;10207;3.982771E+003
2419212;10208;3.984869E+003
2420085;10209;3.986977E+003
2421086;10210;3.989671E+003
2422091;10211;3.992371E+003
2423092;10212;3.994808E+003
2424089;10213;3.997020E+003
2425195;10214;3.998950E+003
2426091;10215;4.000690E+003
2427091;10216;4.002257E+003
2428086;10217;4.003713E+003
2429085;10218;4.005120E+003
2430091;10219;4.006456E+003
2431090;10220;4.007755E+003
2432086;10221;4.009020E+003
2433086;10222;4.010254E+003
2434091;10223;4.011489E+003
2435091;10224;4.012716E+003
2436152;10225;4.013934E+003
2437087;10226;4.015188E+003
2438088;10227;4.016383E+003
2439093;10228;4.017653E+003
2440092;10229;4.018912E+003
2441088;10230;4.020118E+003
2442088;10231;4.021364E+003
2443084;10232;4.022565E+003
2444092;10233;4.023839E+003
2445088;10234;4.025125E+003
2446091;10235;4.026365E+003
2447123;10236;4.027604E+003
2448085;10237;4.028925E+003
2449085;10238;4.030293E+003
2450089;10239;4.031635E+003
2451089;10240;4.033064E+003
2452085;10241;4.034549E+003
2453085;10242;4.036052E+003
2454090;10243;4.037545E+003
2455090;10244;4.039084E+003
2456089;10245;4.040693E+003
2457088;10246;4.042324E+003
2458121;10247;4.043927E+003
2459085;10248;4.045637E+003
2460092;10249;4.047303E+003
2461088;10250;4.048998E+003
2462089;10251;4.050689E+003
2463085;10252;4.052419E+003
2464085;10253;4.054180E+003
2465090;10254;4.055951E+003
2466090;10255;4.057712E+003
2467086;10256;4.059511E+003
2468087;10257;4.061287E+003
2469120;10258;4.063044E+003
2470086;10259;4.064862E+003
2471087;10260;4.066711E+003
2472093;10261;4.068583E+003
2473084;10262;4.070481E+003
2474090;10263;4.072451E+003
2475090;10264;4.074384E+003
2476090;10265;4.076323E+003
2477090;10266;4.078266E+003
2478088;10267;4.080264E+003
2479088;10268;4.082262E+003
2480148;10269;4.084337E+003
2481086;10270;4.086339E+003
2482087;10271;4.088313E+003
2483092;10272;4.090431E+003
2484092;10273;4.092476E+003
2485089;10274;4.094651E+003
2486084;10275;4.096789E+003
2487090;10276;4.098943E+003
2488090;10277;4.101058E+003
2489087;10278;4.103126E+003
2490088;10279;4.105101E+003
2491125;10280;4.107117E+003
2492087;10281;4.109099E+003
2493086;10282;4.111012E+003
2494091;10283;4.112884E+003
2495090;10284;4.114747E+003
2496089;10285;4.116617E+003
2497089;10286;4.118406E+003
2498085;10287;4.120095E+003
2499084;10288;4.121889E+003
2500089;10289;4.123577E+003
2501089;10290;4.125246E+003
2502103;10291;4.126916E+003
2503090;10292;4.128619E+003
2504090;10293;4.130237E+003
2505086;10294;4.131808E+003
2506089;10295;4.133440E+003
2507085;10296;4.135015E+003
2508084;10297;4.136642E+003
2509089;10298;4.138225E+003
2510089;10299;4.139759E+003
2511085;10300;4.141376E+003
2512085;10301;4.143000E+003
2513126;10302;4.144456E+003
2514090;10303;4.146004E+003
2515090;10304;4.147574E+003
2516089;10305;4.149070E+003
2517088;10306;4.150534E+003
2518085;10307;4.151904E+003
2519084;10308;4.153208E+003
2520089;10309;4.154477E+003
2521089;10310;4.155712E+003
2522085;10311;4.156973E+003
2523084;10312;4.158126E+003
2524089;10313;4.159243E+003
2525103;10314;4.160364E+003
2526085;10315;4.161475E+003
2527084;10316;4.162528E+003
2528090;10317;4.163529E+003
2529090;10318;4.164557E+003
2530087;10319;4.165559E+003
2531088;10320;4.166504E+003
2532085;10321;4.167423E+003
2533085;10322;4.168379E+003
2534091;10323;4.169226E+003
2535091;10324;4.170114E+003
2536104;10325;4.171010E+003
2537093;10326;4.171809E+003
2538084;10327;4.172508E+003
2539090;10328;4.173199E+003
2540090;10329;4.173875E+003
2541087;10330;4.174493E+003
2542088;10331;4.175135E+003
2543085;10332;4.175792E+003
2544085;10333;4.176370E+003
2545091;10334;4.177028E+003
2546085;10335;4.177649E+003
2547105;10336;4.178177E+003
2548084;10337;4.178833E+003
2549085;10338;4.179473E+003
2550091;10339;4.180139E+003
2551091;10340;4.180830E+003
2552088;10341;4.181598E+003
2553088;10342;4.182432E+003
2554085;10343;4.183254E+003
2555085;10344;4.184102E+003
2556084;10345;4.184871E+003
2557085;10346;4.185705E+003
2558105;10347;4.186446E+003
2559092;10348;4.187155E+003
2560091;10349;4.187871E+003
2561087;10350;4.188477E+003
2562087;10351;4.189166E+003
2563092;10352;4.189705E+003
2564091;10353;4.190269E+003
2565087;10354;4.190755E+003
2566090;10355;4.191251E+003
2567091;10356;4.191715E+003
2568087;10357;4.192265E+003
2569106;10358;4.192631E+003
2570085;10359;4.192968E+003
2571084;10360;4.193329E+003
2572089;10361;4.193695E+003
2573089;10362;4.194014E+003
2574085;10363;4.194264E+003
2575085;10364;4.194555E+003
2576093;10365;4.194959E+003
2577092;10366;4.195274E+003
2578088;10367;4.195558E+003
2579088;10368;4.195861E+003
2580107;10369;4.196087E+003
2581086;10370;4.196379E+003
2582086;10371;4.196671E+003
2583091;10372;4.196958E+003
2584091;10373;4.197205E+003
2585087;10374;4.197465E+003
2586089;10375;4.197743E+003
2587086;10376;4.198092E+003
2588085;10377;4.198493E+003
2589090;10378;4.198900E+003
2590090;10379;4.199336E+003
2591105;10380;4.199713E+003
2592084;10381;4.200100E+003
2593084;10382;4.200467E+003
2594090;10383;4.200802E+003
2595090;10384;4.201063E+003
2596090;10385;4.201360E+003
2597090;10386;4.201611E+003
2598088;10387;4.201951E+003
2599088;10388;4.202101E+003
2600085;10389;4.202223E+003
2601085;10390;4.202460E+003
2602103;10391;4.202573E+003
2603090;10392;4.202586E+003
2604091;10393;4.202563E+003
2605088;10394;4.202517E+003
2606092;10395;4.202415E+003
2607088;10396;4.202205E+003
2608088;10397;4.202017E+003
2609085;10398;4.201775E+003
2610085;10399;4.201461E+003
2611090;10400;4.201110E+003
2612091;10401;4.200655E+003
2613099;10402;4.200178E+003
2614088;10403;4.199724E+003
2615088;10404;4.199257E+003
2616088;10405;4.198755E+003
2617088;10406;4.198226E+003
2618085;10407;4.197527E+003
2619085;10408;4.196855E+003
2620091;10409;4.196134E+003
2621091;10410;4.195431E+003
2622089;10411;4.194736E+003
2623088;10412;4.194007E+003
2624105;10413;4.193199E+003
2625091;10414;4.192376E+003
2626085;10415;4.191596E+003
2627090;10416;4.190774E+003
2628090;10417;4.190010E+003
2629086;10418;4.189185E+003
2630086;10419;4.188417E+003
2631091;10420;4.187586E+003
2632091;10421;4.186849E+003
2633087;10422;4.186068E+003
2634086;10423;4.185319E+003
2635100;10424;4.184655E+003
2636090;10425;4.183847E+003
2637090;10426;4.182933E+003
2638087;10427;4.182163E+003
2639087;10428;4.181445E+003
2640091;10429;4.180651E+003
2641091;10430;4.179891E+003
2642087;10431;4.179097E+003
2643087;10432;4.178366E+003
2644092;10433;4.177536E+003
2645091;10434;4.176699E+003
2646104;10435;4.175889E+003
2647091;10436;4.175023E+003
2648091;10437;4.174198E+003
2649087;10438;4.173405E+003
2650087;10439;4.172524E+003
2651092;10440;4.171625E+003
2652092;10441;4.170733E+003
2653088;10442;4.169844E+003
2654088;10443;4.168996E+003
2655093;10444;4.168160E+003
2656086;10445;4.167334E+003
2657103;10446;4.166404E+003
2658091;10447;4.165509E+003
2659091;10448;4.164573E+003
2660088;10449;4.163660E+003
2661089;10450;4.162787E+003
2662086;10451;4.161890E+003
2663086;10452;4.160952E+003
2664092;10453;4.159976E+003
2665092;10454;4.159031E+003
2666092;10455;4.158049E+003
2667092;10456;4.157046E+003
2668187;10457;4.155910E+003
2669092;10458;4.154801E+003
2670088;10459;4.153708E+003
2671092;10460;4.152484E+003
2672088;10461;4.151210E+003
2673089;10462;4.149898E+003
2674086;10463;4.148461E+003
2675086;10464;4.146882E+003
2676086;10465;4.145274E+003
2677086;10466;4.143554E+003
2678092;10467;4.141699E+003
2679106;10468;4.139826E+003
2680086;10469;4.137735E+003
2681086;10470;4.135551E+003
2682092;10471;4.133266E+003
2683092;10472;4.130883E+003
2684089;10473;4.128418E+003
2685089;10474;4.125798E+003
2686090;10475;4.123138E+003
2687090;10476;4.120352E+003
2688087;10477;4.117453E+003
2689174;10478;4.114481E+003
2690090;10479;4.111415E+003
2691089;10480;4.108326E+003
2692084;10481;4.104972E+003
2693093;10482;4.101709E+003
2694089;10483;4.098271E+003
2695089;10484;4.094778E+003
2696087;10485;4.091323E+003
2697087;10486;4.087701E+003
2698092;10487;4.084037E+003
2699092;10488;4.080427E+003
2700134;10489;4.076653E+003
2701087;10490;4.072926E+003
2702087;10491;4.069264E+003
2703092;10492;4.065437E+003
2704092;10493;4.061507E+003
2705088;10494;4.057618E+003
2706090;10495;4.053599E+003
2707086;10496;4.049507E+003
2708086;10497;4.045323E+003
2709091;10498;4.041113E+003
2710091;10499;4.036884E+003
2711135;10500;4.032642E+003
2712087;10501;4.028414E+003
2713087;10502;4.024119E+003
2714092;10503;4.019766E+003
2715092;10504;4.015432E+003
2716090;10505;4.011117E+003
2717090;10506;4.006949E+003
2718087;10507;4.002549E+003
2719087;10508;3.998072E+003
2720091;10509;3.993593E+003
2721091;10510;3.989023E+003
2722115;10511;3.984539E+003
2723085;10512;3.980013E+003
2724085;10513;3.975448E+003
2725091;10514;3.970881E+003
2726086;10515;3.966360E+003
2727091;10516;3.961937E+003
2728091;10517;3.957452E+003
2729088;10518;3.952971E+003
2730089;10519;3.948612E+003
2731085;10520;3.944252E+003
2732085;10521;3.939895E+003
2733141;10522;3.935706E+003
2734085;10523;3.931605E+003
2735086;10524;3.927516E+003
2736086;10525;3.923485E+003
2737086;10526;3.919582E+003
2738092;10527;3.915844E+003
2739092;10528;3.912207E+003
2740089;10529;3.908653E+003
2741089;10530;3.905276E+003
2742086;10531;3.902124E+003
2743086;10532;3.899042E+003
2744104;10533;3.896132E+003
2745093;10534;3.893467E+003
2746087;10535;3.890963E+003
2747084;10536;3.888543E+003
2748084;10537;3.886257E+003
2749090;10538;3.884166E+003
2750091;10539;3.882271E+003
2751087;10540;3.880575E+003
2752088;10541;3.879137E+003
2753085;10542;3.877900E+003
2754085;10543;3.876900E+003
2755105;10544;3.875985E+003
2756086;10545;3.875338E+003
2757085;10546;3.875011E+003
2758090;10547;3.874928E+003
2759090;10548;3.874976E+003
2760086;10549;3.875216E+003
2761086;10550;3.875711E+003
2762091;10551;3.876304E+003
2763090;10552;3.877164E+003
2764087;10553;3.878244E+003
2765086;10554;3.879483E+003
2766105;10555;3.880914E+003
2767092;10556;3.882381E+003
2768092;10557;3.884070E+003
2769088;10558;3.885978E+003
2770088;10559;3.887865E+003
2771084;10560;3.889949E+003
2772086;10561;3.892114E+003
2773085;10562;3.894473E+003
2774085;10563;3.896817E+003
2775090;10564;3.899346E+003
2776092;10565;3.901989E+003
2777103;10566;3.904654E+003
2778090;10567;3.907330E+003
2779090;10568;3.910059E+003
2780086;10569;3.912885E+003
2781086;10570;3.915704E+003
2782091;10571;3.918724E+003
2783091;10572;3.921698E+003
2784087;10573;3.924655E+003
2785087;10574;3.927684E+003
2786086;10575;3.930735E+003
2787085;10576;3.933884E+003
2788107;10577;3.936988E+003
2789086;10578;3.940074E+003
2790087;10579;3.943250E+003
2791084;10580;3.946429E+003
2792084;10581;3.949592E+003
2793090;10582;3.952667E+003
2794090;10583;3.955868E+003
2795087;10584;3.959048E+003
2796090;10585;3.962213E+003
2797087;10586;3.965404E+003
2798088;10587;3.968588E+003
2799107;10588;3.971698E+003
2800086;10589;3.974807E+003
2801087;10590;3.977893E+003
2802084;10591;3.980932E+003
2803084;10592;3.983804E+003
2804090;10593;3.986717E+003
2805090;10594;3.989561E+003
2806090;10595;3.992379E+003
2807091;10596;3.995027E+003
2808088;10597;3.997640E+003
2809088;10598;3.999983E+003
2810100;10599;4.002283E+003
2811088;10600;4.004553E+003
2812088;10601;4.006775E+003
2813085;10602;4.008784E+003
2814085;10603;4.010647E+003
2815091;10604;4.012535E+003
2816085;10605;4.014381E+003
2817091;10606;4.016409E+003
2818091;10607;4.018472E+003
2819088;10608;4.020412E+003
2820099;10609;4.022231E+003
2821085;10610;4.024067E+003
2822085;10611;4.025828E+003
2823090;10612;4.027433E+003
2824090;10613;4.029064E+003
2825086;10614;4.030611E+003
2826088;10615;4.032092E+003
2827084;10616;4.033533E+003
2828093;10617;4.034993E+003
2829089;10618;4.036419E+003
2830088;10619;4.037738E+003
2831100;10620;4.039237E+003
2832088;10621;4.040746E+003
2833088;10622;4.042274E+003
2834093;10623;4.043747E+003
2835092;10624;4.045293E+003
2836091;10625;4.046752E+003
2837091;10626;4.048290E+003
2838087;10627;4.049718E+003
2839087;10628;4.051218E+003
2840092;10629;4.052651E+003
2841092;10630;4.054120E+003
2842107;10631;4.055620E+003
2843086;10632;4.057105E+003
2844086;10633;4.058566E+003
2845091;10634;4.059938E+003
2846085;10635;4.061350E+003
2847090;10636;4.062714E+003
2848089;10637;4.064053E+003
2849086;10638;4.065284E+003
2850085;10639;4.066539E+003
2851090;10640;4.067767E+003
2852089;10641;4.068976E+003
2853099;10642;4.070111E+003
2854087;10643;4.071209E+003
2855087;10644;4.072249E+003
2856086;10645;4.073140E+003
2857087;10646;4.074088E+003
2858093;10647;4.074903E+003
2859084;10648;4.075564E+003
2860090;10649;4.076285E+003
2861090;10650;4.076945E+003
2862088;10651;4.077549E+003
2863088;10652;4.078102E+003
2864103;10653;4.078646E+003
2865091;10654;4.079160E+003
2866086;10655;4.079672E+003
2867091;10656;4.079995E+003
2868091;10657;4.080384E+003
2869088;10658;4.080745E+003
2870089;10659;4.081076E+003
2871086;10660;4.081355E+003
2872086;10661;4.081688E+003
2873092;10662;4.081996E+003
2874089;10663;4.082266E+003
2875100;10664;4.082540E+003
2876085;10665;4.082869E+003
2877088;10666;4.083166E+003
2878089;10667;4.083437E+003
2879086;10668;4.083771E+003
2880087;10669;4.083985E+003
2881092;10670;4.084294E+003
2882092;10671;4.084518E+003
2883089;10672;4.084749E+003
2884090;10673;4.085152E+003
2885086;10674;4.085402E+003
2886105;10675;4.085636E+003
2887092;10676;4.085988E+003
2888092;10677;4.086270E+003
2889088;10678;4.086591E+003
2890087;10679;4.086748E+003
2891092;10680;4.087154E+003
2892092;10681;4.087556E+003
2893088;10682;4.087956E+003
2894088;10683;4.088408E+003
2895084;10684;4.088919E+003
2896086;10685;4.089492E+003
2897103;10686;4.090106E+003
2898090;10687;4.090751E+003
2899090;10688;4.091475E+003
2900086;10689;4.092163E+003
2901086;10690;4.092882E+003
2902091;10691;4.093742E+003
2903091;10692;4.094527E+003
2904087;10693;4.095455E+003
2905087;10694;4.096457E+003
2906086;10695;4.097490E+003
2907085;10696;4.098447E+003
2908099;10697;4.099496E+003
2909086;10698;4.100692E+003
2910087;10699;4.101833E+003
2911092;10700;4.102958E+003
2912091;10701;4.104116E+003
2913088;10702;4.105283E+003
2914087;10703;4.106567E+003
2915092;10704;4.107750E+003
2916086;10705;4.109000E+003
2917091;10706;4.110322E+003
2918091;10707;4.111615E+003
2919103;10708;4.112943E+003
2920091;10709;4.114218E+003
2921091;10710;4.115563E+003
2922088;10711;4.116924E+003
2923089;10712;4.118245E+003
2924085;10713;4.119529E+003
2925085;10714;4.120898E+003
2926085;10715;4.122191E+003
2927085;10716;4.123430E+003
2928091;10717;4.124757E+003
2929091;10718;4.126145E+003
2930106;10719;4.127448E+003
2931085;10720;4.128777E+003
2932086;10721;4.130062E+003
2933091;10722;4.131405E+003
2934092;10723;4.132714E+003
2935089;10724;4.134056E+003
2936092;10725;4.135346E+003
2937089;10726;4.136650E+003
2938089;10727;4.137863E+003
2939086;10728;4.139063E+003
2940086;10729;4.140191E+003
2941100;10730;4.141363E+003
2942089;10731;4.142481E+003
2943090;10732;4.143537E+003
2944086;10733;4.144605E+003
2945087;10734;4.145611E+003
2946087;10735;4.146694E+003
2947087;10736;4.147762E+003
2948084;10737;4.148759E+003
2949084;10738;4.149830E+003
2950090;10739;4.150950E+003
2951115;10740;4.151954E+003
2952105;10741;4.152941E+003
2953092;10742;4.153874E+003
2954092;10743;4.154831E+003
2955088;10744;4.155772E+003
2956090;10745;4.156774E+003
2957086;10746;4.157712E+003
2958087;10747;4.158683E+003
2959091;10748;4.159577E+003
2960091;10749;4.160505E+003
2961087;10750;4.161447E+003
2962087;10751;4.162388E+003
2963102;10752;4.163307E+003
2964089;10753;4.164298E+003
2965089;10754;4.165259E+003
2966089;10755;4.166124E+003
2967088;10756;4.167025E+003
2968084;10757;4.167955E+003
2969084;10758;4.168896E+003
2970089;10759;4.169822E+003
2971088;10760;4.170742E+003
2972084;10761;4.171616E+003
2973109;10762;4.172519E+003
2974105;10763;4.173394E+003
2975084;10764;4.174236E+003
2976087;10765;4.175174E+003
2977091;10766;4.176021E+003
2978091;10767;4.176747E+003
2979087;10768;4.177498E+003
2980087;10769;4.178320E+003
2981092;10770;4.179041E+003
2982092;10771;4.179842E+003
2983088;10772;4.180593E+003
2984087;10773;4.181331E+003
2985179;10774;4.181988E+003
2986087;10775;4.182662E+003
2987087;10776;4.183375E+003
2988084;10777;4.183925E+003
2989084;10778;4.184540E+003
2990090;10779;4.185206E+003
2991091;10780;4.185852E+003
2992088;10781;4.186478E+003
2993088;10782;4.187065E+003
2994085;10783;4.187648E+003
2995110;10784;4.188207E+003
2996106;10785;4.188753E+003
2997085;10786;4.189330E+003
2998086;10787;4.189847E+003
2999092;10788;4.190494E+003
3000092;10789;4.191047E+003
3001089;10790;4.191702E+003
3002089;10791;4.192433E+003
3003086;10792;4.193114E+003
3004086;10793;4.193786E+003
3005092;10794;4.194446E+003
3006110;10795;4.195165E+003
3007103;10796;4.195806E+003
3008092;10797;4.196521E+003
3009092;10798;4.197195E+003
3010089;10799;4.197845E+003
3011089;10800;4.198542E+003
3012086;10801;4.199201E+003
3013087;10802;4.199880E+003
3014092;10803;4.200522E+003
3015093;10804;4.201186E+003
3016092;10805;4.201798E+003
3017092;10806;4.202342E+003
3018149;10807;4.202741E+003
3019087;10808;4.203151E+003
3020087;10809;4.203483E+003
3021092;10810;4.203838E+003
3022092;10811;4.204165E+003
3023088;10812;4.204402E+003
3024087;10813;4.204655E+003
3025092;10814;4.204852E+003
3026086;10815;4.204958E+003
3027091;10816;4.205115E+003
3028090;10817;4.205202E+003
3029128;10818;4.205148E+003
3030086;10819;4.205183E+003
3031091;10820;4.205231E+003
3032091;10821;4.205268E+003
3033087;10822;4.205207E+003
3034087;10823;4.205237E+003
3035092;10824;4.205202E+003
3036085;10825;4.205092E+003
3037090;10826;4.204963E+003
3038090;10827;4.204787E+003
3039086;10828;4.204596E+003
3040086;10829;4.204352E+003
3041125;10830;4.204153E+003
3042086;10831;4.203878E+003
3043086;10832;4.203636E+003
3044091;10833;4.203378E+003
3045091;10834;4.203158E+003
3046090;10835;4.202866E+003
3047090;10836;4.202568E+003
3048086;10837;4.202277E+003
3049086;10838;4.201871E+003
3050090;10839;4.201461E+003
3051090;10840;4.200991E+003
3052145;10841;4.200513E+003
3053088;10842;4.199895E+003
3054089;10843;4.199303E+003
3055086;10844;4.198654E+003
3056089;10845;4.197872E+003
3057086;10846;4.197094E+003
3058086;10847;4.196236E+003
